id,gelezen_soort,gelezen_artist,gelezen_title,gelezen_catno,release_id,vraagprijs,advies,titel,beschrijving,num_for_sale,lowest_eur,sug_vgplus,discogs_url,alternatieven,artiest_discogs,catno_discogs,formats,fotos,gelezen_a_kant,gelezen_aantal_nummers,gelezen_b_kant,gelezen_barcode,gelezen_beeld_punten,gelezen_bron,gelezen_country,gelezen_gatefold,gelezen_label,gelezen_lp_count,gelezen_notes,gelezen_release_id_auto,gelezen_staat_hoes,gelezen_year,genres,have,jaar_discogs,label_discogs,land_discogs,titel_discogs,tracklist,want
165216,single7,Joe Dolan,Lady In Blue,45. PY. 12 124,1014092,,"zeer courant, in een lot","Single 7"" Joe Dolan - Lady In Blue - Pye Records, Pye Record","Single 7"", Pye Records, Pye Records 45 PY.12124
Persing France 1975
1x Vinyl 7"" 45 RPM Single Stereo
Hoes: [invullen]. Vinyl: [invullen].
https://www.discogs.com/release/1014092",141,0.29,,https://www.discogs.com/release/1014092,"5235659 France 1975 Vinyl 7"" 45 RPM Single | 37711011 France 1975 Vinyl 7"" 45 RPM Single | 12006706 France 1978 Vinyl 7"" 45 RPM Single",Joe Dolan,45 PY.12124,"1x Vinyl 7"" 45 RPM Single Stereo",IMG20260913165216.jpg;IMG20260913165225.jpg,,2,,,543,hoesbeeld,France,False,Pye Records,1,herkend op hoesbeeld: 543 samenvallende punten met de afbeelding op Discogs (gevonden via PY.12124),37711011,,1975,"Rock, Pop, Country Rock, Vocal",791,1975,"Pye Records, Pye Records",France,Lady In Blue,A Lady In Blue | B Darling Michelle,11
165310,single7,Marv Johnson,I Miss You Baby (How I Miss You) ,5C 006-90735 M,10237667,64.5,los verkopen,"Single 7"" Marv Johnson - I Miss You Baby (How I Miss You)  -","Single 7"", Tamla Motown 5C 006-90735 M
Persing Netherlands 1969
1x Vinyl 7"" 45 RPM Single Mono 4-prong center
Hoes: [invullen]. Vinyl: [invullen].
https://www.discogs.com/release/10237667",1,44.83,,https://www.discogs.com/release/10237667,"1961745 Netherlands 1976 Vinyl 7"" 45 RPM Single Reissue Stereo | 2790854 UK 1969 Vinyl 7"" 45 RPM Single | 10022721 UK 1969 Vinyl 7"" 45 RPM Single",Marv Johnson,5C 006-90735 M,"1x Vinyl 7"" 45 RPM Single Mono 4-prong center",IMG20260913165310.jpg;IMG20260913165319.jpg,,2,,,79,tracklist,Netherlands,False,Tamla Motown,1,herkend op tracklist: 2 van 2 tracktitels teruggevonden (via hint artiest+titel),10237667,,1969,"Funk / Soul, Pop, Rhythm & Blues, Soul, Vocal, Ballad",9,1969,Tamla Motown,Netherlands,I Miss You Baby (How I Miss You) ,A I Miss You Baby (How I Miss You) | B Bad Girl,11
165331,single7,Anthony Quinn,My Forgotten Years,AA 702,5170520,3.0,los of lot,"Single 7"" Anthony Quinn - My Forgotten Years - Disques Marka","Single 7"", Disques Markal AA 702
Persing Belgium
1x Vinyl 7"" 45 RPM
Hoes: [invullen]. Vinyl: [invullen].
https://www.discogs.com/release/5170520",23,0.8,,https://www.discogs.com/release/5170520,"13190421 Belgium None Vinyl 7"" 45 RPM Single | 16229816 US None Vinyl 7"" 45 RPM Single Promo Stereo Mono | 12959488 Canada None Vinyl 7"" 45 RPM Single Stereo",Anthony Quinn,AA 702,"1x Vinyl 7"" 45 RPM",IMG20260913165331.jpg;IMG20260913165340.jpg,,2,,,48,tracklist,Belgium,False,Disques Markal,1,herkend op tracklist: 1 van 2 tracktitels teruggevonden (via AA702),5170520,,,"Pop, Chanson, Vocal",70,0,Disques Markal,Belgium,My Forgotten Years,A My Forgotten Years | B My Forgotten Years (Instrumental),1
165756,single7,Barbra Streisand,Woman In Love,CBS 8966,539484,,"zeer courant, in een lot","Single 7"" Barbra Streisand - Woman In Love - CBS, CBS","Single 7"", CBS, CBS CBS 8966
Persing Europe 1980
1x Vinyl 7"" 45 RPM Single Stereo
Hoes: [invullen]. Vinyl: [invullen].
https://www.discogs.com/release/539484",400,0.11,,https://www.discogs.com/release/539484,"9081514 Europe 1980 Vinyl 7"" 45 RPM Single | 6661987 Europe 1980 Vinyl 7"" 45 RPM Stereo | 12155124 Europe 1980 Vinyl 7"" 45 RPM Single Stereo",Barbra Streisand,CBS 8966,"1x Vinyl 7"" 45 RPM Single Stereo",IMG20260913165756.jpg;IMG20260913165803.jpg,,2,,,348,hoesbeeld,Europe,False,CBS,1,herkend op hoesbeeld: 348 samenvallende punten met de afbeelding op Discogs (gevonden via tekstzoek: BARBRA STREISAND WOMAN IN LOVE),539484,,1980,"Pop, Ballad",4245,1980,"CBS, CBS",Europe,Woman In Love,A Woman In Love | B Run Wild,100
165852,single7,Stars On 45,Proudly Presents The Star Sisters,142.004,1004085,,"zeer courant, in een lot","Single 7"" Stars On 45 - Proudly Presents The Star Sisters - ","Single 7"", CNR Records 142.004
Persing Netherlands 1983
1x Vinyl 7"" 45 RPM Single Stereo
Hoes: [invullen]. Vinyl: [invullen].
https://www.discogs.com/release/1004085",203,0.17,,https://www.discogs.com/release/1004085,"14041916 Netherlands 1983 Vinyl 7"" Single 45 RPM | 5310692 Germany 1972 Vinyl 7"" 45 RPM | 33207456 Colombia 1986 Vinyl LP Album Stereo",Stars On 45,142.004,"1x Vinyl 7"" 45 RPM Single Stereo",IMG20260913165852.jpg;IMG20260913165857.jpg,,2,,,745,bevestiging,Netherlands,False,CNR Records,1,herkend op bevestiging: titel en label/catalogusnummer teruggevonden (via 142.004),1004085,,1983,"Electronic, Jazz, Pop, Swing, Novelty",1667,1983,CNR Records,Netherlands,Proudly Presents The Star Sisters,A Proudly Present The Star Sisters | B Stars Serenade,28
165910,LP,The Jacksons,Triumph,EPC 86112,647347,7.0,los of lot,"LP The Jacksons - Triumph - Epic, Epic","LP, Epic, Epic EPC 86112
Persing Europe 1980
1x Vinyl LP Album
A1 Can You Feel It
A2 Lovely One
A3 Your Ways
A4 Everybody
B1 Heartbreak Hotel
B2 Time Waits For No One
B3 Walk Right Now
B4 Give It Up
B5 Wondering Who
Hoes: [invullen]. Vinyl: [invullen].
https://www.discogs.com/release/647347",24,5.75,,https://www.discogs.com/release/647347,4295735 Europe 1980 Vinyl LP Album | 1828192 UK 1980 Vinyl LP Album Stereo | 3410537 Spain 1980 Vinyl LP Album,The Jacksons,EPC 86112,1x Vinyl LP Album,IMG20260913165910.jpg;IMG20260913165915.jpg,,9,,,36,tracklist,Europe,False,Epic,1,herkend op tracklist: 9 van 9 tracktitels teruggevonden (via EPC 86112),4295735,,1980,"Funk / Soul, Soul, Disco, Funk, Rhythm & Blues",2779,1980,"Epic, Epic",Europe,Triumph,A1 Can You Feel It | A2 Lovely One | A3 Your Ways | A4 Everybody | B1 Heartbreak Hotel | B2 Time Waits For No One | B3 Walk Right Now | B4 Give It Up | B5 Wondering Who,353
165923,LP,Michael Jackson,The Best Of Michael Jackson - The Motown Years,523031,450571,5.0,los of lot,LP Michael Jackson - The Best Of Michael Jackson - The Motow,"LP, Motown, Vogue 523031
Persing France & Benelux 1981
1x Vinyl LP Compilation Reissue
A1 Got To Be There
A2 Ben
A3 With A Child's Heart
A4 Happy (Love Theme From ""Lady Sings The Blues"")
A5 One Day In Your Life
A6 Just A Little Bit Of You
A7 You Are There
B1 I Wanna Be Where You Are
B2 Rockin' Robin
B3 We're Almost There
B4 Morning Glow
B5 Music And Me
B6 Ain't No Sunshine
B7 Dear Michael
Hoes: [invullen]. Vinyl: [invullen].
https://www.discogs.com/release/450571",21,3.19,,https://www.discogs.com/release/450571,3883104 US 1974 Vinyl LP Album Stereo | 1145754 Germany 1974 Vinyl LP Album Compilation Stereo | 28853053 US 1973 Vinyl LP Album Stereo,Michael Jackson,523031,1x Vinyl LP Compilation Reissue,IMG20260913165923.jpg;IMG20260913165927.jpg,,14,,,98,tracklist,France & Benelux,False,Motown,1,herkend op tracklist: 13 van 14 tracktitels teruggevonden (via 523031),450571,,1981,"Funk / Soul, Pop, Soul, Ballad",1476,1981,"Motown, Vogue",France & Benelux,The Best Of Michael Jackson - The Motown Years,"A1 Got To Be There | A2 Ben | A3 With A Child's Heart | A4 Happy (Love Theme From ""Lady Sings The Blues"") | A5 One Day In Your Life | A6 Just A Little Bit Of You | A7 You Are There | B1 I Wanna Be Where You Are | B2 Rockin' Robin | B3 We're Almost There | B4 Morning Glow | B5 Music And Me | B6 Ain't No Sunshine | B7 Dear Michael",98
165937,single7,Alain Barrière,Tu T'en Vas / Un Poete,ALB 10.118,1171792,,"zeer courant, in een lot","Single 7"" Alain Barrière - Tu T'en Vas / Un Poete - Albatros","Single 7"", Albatros ALB 10.118
Persing France 1975
1x Vinyl 7"" 45 RPM Single Stereo
Hoes: [invullen]. Vinyl: [invullen].
https://www.discogs.com/release/1171792",115,0.29,,https://www.discogs.com/release/1171792,"10321722 France 1975 Vinyl 7"" 45 RPM Single Stereo | 35949949 France 1975 Vinyl 7"" 45 RPM Single Stereo | 37100727 France 1975 Vinyl 7"" 45 RPM Single Stereo",Alain Barrière,ALB 10.118,"1x Vinyl 7"" 45 RPM Single Stereo",IMG20260913165937.jpg;IMG20260913165941.jpg,,2,,,318,tracklist,France,False,Albatros,1,herkend op tracklist: 2 van 2 tracktitels teruggevonden (via tekstzoek: ALAIN BARRIERE UN POETE),1171792,,1975,"Pop, Chanson",1090,1975,Albatros,France,Tu T'en Vas / Un Poete,A Tu T'en Vas | B Un Poete,18
165949,single7,Time Bandits,Endless Road (And I Want You To Know My Love),CBSA 6233,1261452,3.0,los of lot,"Single 7"" Time Bandits - Endless Road (And I Want You To Kno","Single 7"", CBS CBSA 6233
Persing Netherlands 1985
1x Vinyl 7"" 45 RPM Single Stereo Sunburst Labels
Hoes: [invullen]. Vinyl: [invullen].
https://www.discogs.com/release/1261452",58,0.34,,https://www.discogs.com/release/1261452,"7534877 Netherlands 1985 Vinyl 7"" 45 RPM Single Stereo | 1202917 Portugal 1985 Vinyl 7"" 45 RPM Single Stereo | 10437877 Spain 1985 Vinyl 7"" 45 RPM Single Promo",Time Bandits,CBSA 6233,"1x Vinyl 7"" 45 RPM Single Stereo Sunburst Labels",IMG20260913165949.jpg;IMG20260913165954.jpg,,2,,,616,tracklist,Netherlands,False,CBS,1,herkend op tracklist: 2 van 2 tracktitels teruggevonden (via CBSA6233),1261452,,1985,"Electronic, Pop, Synth-pop",868,1985,CBS,Netherlands,Endless Road (And I Want You To Know My Love),A Endless Road (And I Want You To Know My Love) | B Fiction,42
170004,single7,ABBA,Head Over Heels / The Visitors,101608,718468,3.0,los of lot,"Single 7"" ABBA - Head Over Heels / The Visitors - Vogue","Single 7"", Vogue 101608
Persing France 1982
1x Vinyl 7"" 45 RPM Single
Hoes: [invullen]. Vinyl: [invullen].
https://www.discogs.com/release/718468",71,0.35,,https://www.discogs.com/release/718468,"6571289 France 1982 Vinyl 7"" 45 RPM Single | 3841159 Denmark 2012 Vinyl 12"" 45 RPM Single Sided Etched Limited Edition Stereo | 11685928 USSR 1981 Vinyl LP",ABBA,101608,"1x Vinyl 7"" 45 RPM Single",IMG20260913170004.jpg;IMG20260913170020.jpg,,2,,,206,tracklist,France,False,Vogue,1,herkend op tracklist: 2 van 2 tracktitels teruggevonden (via 101608),718468,,1982,"Pop, Vocal, Disco",1092,1982,Vogue,France,Head Over Heels / The Visitors,A Head Over Heels | B The Visitors,47
170039,single7,ABBA,One Of Us,2002 113,1098743,,"zeer courant, in een lot","Single 7"" ABBA - One Of Us - Polydor","Single 7"", Polydor 2002 113
Persing Netherlands 1981
1x Vinyl 7"" 45 RPM Single
Hoes: [invullen]. Vinyl: [invullen].
https://www.discogs.com/release/1098743",104,0.81,,https://www.discogs.com/release/1098743,"416689 Germany 1981 Vinyl 7"" 45 RPM Single Stereo | 5961307 Austria 1981 Vinyl 7"" 45 RPM Single Stereo | 5919486 Portugal 1981 Vinyl 7"" Single 45 RPM",ABBA,2002 113,"1x Vinyl 7"" 45 RPM Single",IMG20260913170039.jpg;IMG20260913170044.jpg,,2,,,429,hoesbeeld,Netherlands,False,Polydor,1,herkend op hoesbeeld: 429 samenvallende punten met de afbeelding op Discogs (gevonden via 2002113); tekst wees naar 'Should I Laugh Or Cry' maar de hoes sprak dat tegen (4 punten),1098743,,1981,"Electronic, Pop, Synth-pop, Vocal",1173,1981,Polydor,Netherlands,One Of Us,A One Of Us | B Should I Laugh Or Cry,40
170059,single7,ABBA,Under Attack / You Owe Me One,101718,793027,3.0,los of lot,"Single 7"" ABBA - Under Attack / You Owe Me One - Vogue","Single 7"", Vogue 101718
Persing France 1982
1x Vinyl 7"" 45 RPM Single Paper Labels
Hoes: [invullen]. Vinyl: [invullen].
https://www.discogs.com/release/793027",19,1.14,,https://www.discogs.com/release/793027,"6663513 France 1982 Vinyl 7"" 45 RPM Single | 3575829 France 1982 Vinyl 7"" 45 RPM Single | 34612549 France 1982 Vinyl 7"" 45 RPM Single",ABBA,101718,"1x Vinyl 7"" 45 RPM Single Paper Labels",IMG20260913170059.jpg;IMG20260913170109.jpg,,2,,,560,hoesbeeld,France,False,Vogue,1,herkend op hoesbeeld: 560 samenvallende punten met de afbeelding op Discogs (gevonden via 101718); tekst wees naar 'The Singles - The First Ten Years' maar de hoes sprak dat tegen (7 punten),34612549,,1982,"Pop, Europop",322,1982,Vogue,France,Under Attack / You Owe Me One,A Under Attack | B You Owe Me One,36
170121,single7,Tom Jones,Without Love / A Man Who Knows Too Much,26.225 Y,2675081,3.0,los of lot,"Single 7"" Tom Jones - Without Love / A Man Who Knows Too Muc","Single 7"", Decca 26.225 Y
Persing Belgium 1969
1x Vinyl 7"" Single 45 RPM
Hoes: [invullen]. Vinyl: [invullen].
https://www.discogs.com/release/2675081",31,0.84,,https://www.discogs.com/release/2675081,"26668466 Belgium None Vinyl 7"" 45 RPM Promo | 11065858 Netherlands 1979 Vinyl LP Compilation Stereo",Tom Jones,26.225 Y,"1x Vinyl 7"" Single 45 RPM",IMG20260913170121.jpg;IMG20260913170128.jpg,,2,,,,tracklist,Belgium,False,Decca,1,herkend op tracklist: 2 van 2 tracktitels teruggevonden (via hint catno),26668466,,,"Pop, Vocal",187,1969,Decca,Belgium,Without Love,A Without Love | B A Man Who Knows Too Much,8
170138,maxi12,Pino Massara,Margherita,600.146,198458,5.0,los of lot,"Maxi 12"" Pino Massara - Margherita - Fleet","Maxi 12"", Fleet 600.146
Persing Netherlands 1979
1x Vinyl 12"" 45 RPM Maxi-Single
Hoes: [invullen]. Vinyl: [invullen].
https://www.discogs.com/release/198458",24,0.58,,https://www.discogs.com/release/198458,"2562707 Netherlands 1979 Vinyl 12"" 45 RPM Maxi-Single Limited Edition Stereo | 159319 Germany 1979 Vinyl 12"" 45 RPM Single | 1459652 Spain 1992 Vinyl 12"" 45 RPM Maxi-Single Stereo",Pino Massara,600.146,"1x Vinyl 12"" 45 RPM Maxi-Single",IMG20260913170138.jpg;IMG20260913170143.jpg,,2,,,379,hoesbeeld,Netherlands,False,Fleet,1,herkend op hoesbeeld: 379 samenvallende punten met de afbeelding op Discogs (gevonden via hint artiest+titel),198458,,1979,"Electronic, Disco",437,1979,Fleet,Netherlands,Margherita,A Margherita (Part One) | B Margherita (Part Two),434
170151,single7,Slade,The Bangin' Man,2058 492,3272477,3.0,los of lot,"Single 7"" Slade - The Bangin' Man - Polydor","Single 7"", Polydor 2058 492
Persing Belgium 1974
1x Vinyl 7"" 45 RPM Single
Hoes: [invullen]. Vinyl: [invullen].
https://www.discogs.com/release/3272477",42,0.93,,https://www.discogs.com/release/3272477,"3458645 Germany 1974 Vinyl 7"" 45 RPM Single Stereo | 7424498 UK 1974 Vinyl 7"" 45 RPM Single | 1816652 UK 1974 Vinyl 7"" 45 RPM Single Styrene",Slade,2058 492,"1x Vinyl 7"" 45 RPM Single",IMG20260913170151.jpg;IMG20260913170154.jpg,,2,,,523,hoesbeeld,Belgium,False,Polydor,1,herkend op hoesbeeld: 523 samenvallende punten met de afbeelding op Discogs (gevonden via 2058 492),3272477,,1974,"Rock, Pop Rock, Glam",319,1974,Polydor,Belgium,The Bangin' Man,A The Bangin' Man | B She Did It To Me,21
170207,single7,Taco,Singin' In The Rain,PB 69009,2378740,3.0,los of lot,"Single 7"" Taco - Singin' In The Rain - RCA Victor","Single 7"", RCA Victor PB 69009
Persing Belgium 1982
1x Vinyl 7"" 45 RPM
Hoes: [invullen]. Vinyl: [invullen].
https://www.discogs.com/release/2378740",21,0.87,,https://www.discogs.com/release/2378740,"1333722 Germany 1982 Vinyl 7"" 45 RPM Single Stereo | 6747709 Spain 1983 Vinyl 7"" 45 RPM Stereo | 3595610 Portugal 1982 Vinyl 7"" 45 RPM",Taco,PB 69009,"1x Vinyl 7"" 45 RPM",IMG20260913170207.jpg;IMG20260913170215.jpg,,2,,,304,hoesbeeld,Belgium,False,RCA Victor,1,herkend op hoesbeeld: 304 samenvallende punten met de afbeelding op Discogs (gevonden via PB69009); tekst wees naar 'After Eight' maar de hoes sprak dat tegen (6 punten),2378740,,1982,"Electronic, Synth-pop, Disco",74,1982,RCA Victor,Belgium,Singin' In The Rain,A Singin' In The Rain | B After Eight,8
170239,LP,Nicole Croisille,Femme...,ST 69 637,5698637,5.0,los of lot,LP Nicole Croisille - Femme... - Spot (2),"LP, Spot (2) ST 69 637
Persing France 1975
1x Vinyl LP Album Gatefold
A1 Téléphone-Moi
A2 Une Femme Avec Toi
A3 L'amour, L'amour
A4 Le Cœur Egratigné
A5 L'accident
B1 Il Y A...
B2 C'est Comme Un Arc-en-ciel
B3 Tu Es Beau Comme Un Dieu
B4 Les Bandes Dessinées
B5 Je Ne Suis Que De L'amour
B6 Tu M'avais Dit
Hoes: [invullen]. Vinyl: [invullen].
https://www.discogs.com/release/5698637",25,2.21,,https://www.discogs.com/release/5698637,27073482 France 1975 Vinyl LP Album | 1739447 Europe 2009 Vinyl LP Album CD Album | 9053842 Europe 2016 Vinyl LP Album,Nicole Croisille,ST 69 637,1x Vinyl LP Album Gatefold,IMG20260913170239.jpg;IMG20260913170244.jpg;IMG20260913170300.jpg,,11,,,311,bevestiging,France,True,Spot (2),1,herkend op bevestiging: titel en label/catalogusnummer teruggevonden (via ST69637),5698637,,1975,"Jazz, Latin, Funk / Soul, Pop, Folk, World, & Country, Soul, Chanson",404,1975,Spot (2),France,Femme...,"A1 Téléphone-Moi | A2 Une Femme Avec Toi | A3 L'amour, L'amour | A4 Le Cœur Egratigné | A5 L'accident | B1 Il Y A... | B2 C'est Comme Un Arc-en-ciel | B3 Tu Es Beau Comme Un Dieu | B4 Les Bandes Dessinées | B5 Je Ne Suis Que De L'amour | B6 Tu M'avais Dit",19
170326,LP,"Johann Sebastian Bach, Collegium Aureum, Tölzer Knabenchor",Concert 6-10-77,F 066 073 A,11742768,,geen marktdata - zelf bekijken,"LP Johann Sebastian Bach, Collegium Aureum, Tölzer Knabencho","LP, Deutsche Harmonia Mundi F 066 073 A
Persing Germany 1977
1x Vinyl LP Stereo
A Ouverture Nr.3 D-dur BWV 1068
B Magnificat D-dur BWV 243
Hoes: [invullen]. Vinyl: [invullen].
https://www.discogs.com/release/11742768",0,,,https://www.discogs.com/release/11742768,,"Johann Sebastian Bach, Collegium Aureum, Tölzer Knabenchor",F 066 073 A,1x Vinyl LP Stereo,IMG20260913170326.jpg;IMG20260913170331.jpg;IMG20260913170339.jpg,,2,,,399,hoesbeeld,Germany,False,Deutsche Harmonia Mundi,1,herkend op hoesbeeld: 399 samenvallende punten met de afbeelding op Discogs (breed gezocht via 'Ouverture Magnificat'),11742768,,1977,"Classical, Baroque",13,1977,Deutsche Harmonia Mundi,Germany,Concert 6-10-77,A Ouverture Nr.3 D-dur BWV 1068 | B Magnificat D-dur BWV 243,1
170353,LP,Adamo,Le Disque D'Or De Salvatore Adamo,2C 064-16048,1516673,5.0,los of lot,LP Adamo - Le Disque D'Or De Salvatore Adamo - La Voix De So,"LP, La Voix De Son Maître 2C 064-16048
Persing France 1972
1x Vinyl LP Compilation Stereo
A1 Tomba La Neige
A2 Vous Permettez, Monsieur ?
A3 Quand Les Roses
A4 La Nuit
A5 A Vot' Bon Cœur
A6 Les Filles Du Bord De Mer
A7 Mes Mains Sur Tes Hanches
B1 Une Mèche De Cheveux
B2 Inch' Allah
B3 Une Larme Aux Nuages
B4 Petit Bonheur
B5 Alors... Reviens-Moi
B6 Les Belles Dames
B7 J'Avais Oublié Que Les Roses Sont Roses
Hoes: [invullen]. Vinyl: [invullen].
https://www.discogs.com/release/1516673",23,1.37,,https://www.discogs.com/release/1516673,10232795 France 1973 Vinyl LP Compilation Reissue Stereo | 9197975 France 1975 Vinyl LP Compilation Reissue Stereo | 15209216 France 1978 Vinyl LP Compilation Reissue Stereo,Adamo,2C 064-16048,1x Vinyl LP Compilation Stereo,IMG20260913170353.jpg;IMG20260913170359.jpg,,14,,,35,tracklist,France,False,La Voix De Son Maître,1,herkend op tracklist: 10 van 14 tracktitels teruggevonden (via 2C064-16048),1516673,,1972,"Pop, Chanson",289,1972,La Voix De Son Maître,France,Le Disque D'Or De Salvatore Adamo,"A1 Tomba La Neige | A2 Vous Permettez, Monsieur ? | A3 Quand Les Roses | A4 La Nuit | A5 A Vot' Bon Cœur | A6 Les Filles Du Bord De Mer | A7 Mes Mains Sur Tes Hanches | B1 Une Mèche De Cheveux | B2 Inch' Allah | B3 Une Larme Aux Nuages | B4 Petit Bonheur | B5 Alors... Reviens-Moi | B6 Les Belles Dames | B7 J'Avais Oublié Que Les Roses Sont Roses",11
170417,LP,Daniel Guichard,La Tendresse,80486,7582896,5.0,los of lot,LP Daniel Guichard - La Tendresse - Barclay,"LP, Barclay 80486
Persing France 1973
1x Vinyl LP Album Stereo Gatefold Sleeve
A1 La Tendresse
A2 Faut Pas Pleurer Comme Ça
A3 Bien Sur
A4 Si Je T'aime
A5 Reviens
A6 Les Maneges
B1 Jour Apres Jour
B2 La Nuit
B3 Ne Me Quitte Pas
B4 Chez Toi Nicole
B5 Eh ! L'Mome
B6 Marinette
Hoes: [invullen]. Vinyl: [invullen].
https://www.discogs.com/release/7582896",51,0.44,,https://www.discogs.com/release/7582896,"24898283 France 1973 Vinyl LP Album Stereo | 3180381 France 1975 Vinyl LP Album | 768577 France 1989 Vinyl 12"" 45 RPM",Daniel Guichard,80486,1x Vinyl LP Album Stereo Gatefold Sleeve,IMG20260913170417.jpg;IMG20260913170430.jpg,,12,,,269,hoesbeeld,France,False,Barclay,1,herkend op hoesbeeld: 269 samenvallende punten met de afbeelding op Discogs (gevonden via 80486),24898283,,1973,"Pop, Vocal",505,1973,Barclay,France,La Tendresse,A1 La Tendresse | A2 Faut Pas Pleurer Comme Ça | A3 Bien Sur | A4 Si Je T'aime | A5 Reviens | A6 Les Maneges | B1 Jour Apres Jour | B2 La Nuit | B3 Ne Me Quitte Pas | B4 Chez Toi Nicole | B5 Eh ! L'Mome | B6 Marinette,14
170436,LP,Daniel Guichard,La Tendresse,80486,7582896,5.0,los of lot,LP Daniel Guichard - La Tendresse - Barclay,"LP, Barclay 80486
Persing France 1973
1x Vinyl LP Album Stereo Gatefold Sleeve
A1 La Tendresse
A2 Faut Pas Pleurer Comme Ça
A3 Bien Sur
A4 Si Je T'aime
A5 Reviens
A6 Les Maneges
B1 Jour Apres Jour
B2 La Nuit
B3 Ne Me Quitte Pas
B4 Chez Toi Nicole
B5 Eh ! L'Mome
B6 Marinette
Hoes: [invullen]. Vinyl: [invullen].
https://www.discogs.com/release/7582896",51,0.44,,https://www.discogs.com/release/7582896,"24898283 France 1973 Vinyl LP Album Stereo | 3180381 France 1975 Vinyl LP Album | 768577 France 1989 Vinyl 12"" 45 RPM",Daniel Guichard,80486,1x Vinyl LP Album Stereo Gatefold Sleeve,IMG20260913170436.jpg;IMG20260913170457.jpg,,12,,,195,tracklist,France,True,Barclay,1,herkend op tracklist: 12 van 12 tracktitels teruggevonden (via hint catno),7582896,,1973,"Pop, Vocal",505,1973,Barclay,France,La Tendresse,A1 La Tendresse | A2 Faut Pas Pleurer Comme Ça | A3 Bien Sur | A4 Si Je T'aime | A5 Reviens | A6 Les Maneges | B1 Jour Apres Jour | B2 La Nuit | B3 Ne Me Quitte Pas | B4 Chez Toi Nicole | B5 Eh ! L'Mome | B6 Marinette,14
170601,LP,"Frédéric Chopin, Witold Malcuzynsky",14 Walsen,5C 045-00 495,8829186,5.0,los of lot,"LP Frédéric Chopin, Witold Malcuzynsky - 14 Walsen - Emi-nen","LP, Emi-nent 5C 045-00 495
Persing Netherlands
1x Vinyl LP Reissue
A1 Nr. 1 In Es, Op. 18 'Grande Valse Brillante'
A2 Nr. 2 In As, Op. 34 Nr. 1 'Valse Brillante'
A3 Nr. 3 In A, Op. 34 Nr.  2
A4 Nr. 4 In F, Op. 34 Nr. 3
A5 Nr. 5 In As, Op. 42 'Grande Valse'
A6 Nr. 6 In De, Op. 64 Nr. 1 'Minutenwals'
A7 Nr. 7 In Cis, Op. 64 Nr. 2
B1 Nr. 8 In As, Op. 64 Nr. 3
B2 Nr. 9 In As, Op. 69 Nr. 1 'Afscheidswals'
B3 Nr. 10 In B, Op. 69 Nr. 2
B4 Nr. 11 In Ges, Op. 70 Nr. 1
B5 Nr. 12 In F, Op. 70 Nr. 2
B6 Nr. 13 In Des, Op. 70 Nr. 3
B7 Nr. 14 In E, Op. Posth.
Hoes: [invullen]. Vinyl: [invullen].
https://www.discogs.com/release/8829186",2,1.74,,https://www.discogs.com/release/8829186,9806858 Netherlands None Vinyl LP Reissue | 4028717 Benelux None Vinyl LP Reissue | 21653845 Europe None Vinyl LP Album Reissue Stereo,"Frédéric Chopin, Witold Malcuzynsky",5C 045-00 495,1x Vinyl LP Reissue,IMG20260913170601.jpg;IMG20260913170607.jpg,,14,,,404,tracklist,Netherlands,False,Emi-nent,1,herkend op tracklist: 9 van 14 tracktitels teruggevonden (via C045-00495),8829186,,,"Classical, Romantic",11,0,Emi-nent,Netherlands,14 Walsen,"A1 Nr. 1 In Es, Op. 18 'Grande Valse Brillante' | A2 Nr. 2 In As, Op. 34 Nr. 1 'Valse Brillante' | A3 Nr. 3 In A, Op. 34 Nr.  2 | A4 Nr. 4 In F, Op. 34 Nr. 3 | A5 Nr. 5 In As, Op. 42 'Grande Valse' | A6 Nr. 6 In De, Op. 64 Nr. 1 'Minutenwals' | A7 Nr. 7 In Cis, Op. 64 Nr. 2 | B1 Nr. 8 In As, Op. 64 Nr. 3 | B2 Nr. 9 In As, Op. 69 Nr. 1 'Afscheidswals' | B3 Nr. 10 In B, Op. 69 Nr. 2 | B4 Nr. 11 In Ges, Op. 70 Nr. 1 | B5 Nr. 12 In F, Op. 70 Nr. 2 | B6 Nr. 13 In Des, Op. 70 Nr. 3 | B7 Nr. 14 In E, Op. Posth.",1
